++++ scene1_echoloc_1wall_row  started +++++++++++  2017-06-25T15:01:47.982000
++++ scene1_echoloc_1wall_separat +++++++++++  2017-06-25T15:03:19.011000
++++ Next scene started +++++++++++  2017-06-25T15:03:20.158000
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.968663811684PosX -0.0104539394379  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.969259858131PosX -0.0101630687714  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.969651579857PosX -0.0101101398468  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.970269799232PosX -0.0101585388184  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.970593571663PosX -0.0102137327194  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.971023201942PosX -0.0104279518127  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.971579194069PosX -0.0106981992722  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.971963763237PosX -0.0110706090927  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.972386479378PosX -0.0114004611969  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.972736477852PosX -0.0117837190628  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.973061919212PosX -0.0122072696686  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.973219037056PosX -0.0124174356461  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.973349452019PosX -0.0129745006561  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.973683476448PosX -0.0134842395782  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.974068522453PosX -0.014007806778  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.974533200264PosX -0.0146172046661  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.975134968758PosX -0.0152336359024  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.975678086281PosX -0.0159111022949  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.975984692574PosX -0.0163431167603  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976603627205PosX -0.0169278383255  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977166056633PosX -0.0174741744995  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977604746819PosX -0.0180816650391  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977970004082PosX -0.0186446905136  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.978176951408PosX -0.0191130638123  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.978134512901PosX -0.0195306539536  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.9779099226PosX -0.0196999311447  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977464318275PosX -0.0199558734894  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977013707161PosX -0.02013194561  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976561903954PosX -0.0203033685684  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976186394691PosX -0.0204164981842  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976071000099PosX -0.0204023122787  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976043581963PosX -0.0203964710236  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976069092751PosX -0.020406126976  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976093649864PosX -0.0205862522125  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976122975349PosX -0.0206604003906  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.976149201393PosX -0.0208162069321  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.97632753849PosX -0.0206379890442  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.97671854496PosX -0.0204377174377  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977203249931PosX -0.020310997963  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977563738823PosX -0.0201985836029  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.977702498436PosX -0.0201587677002  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.97794854641PosX -0.0201184749603  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.978072524071PosX -0.0201289653778  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.978025555611PosX -0.0201812982559  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.978111386299PosX -0.0203300714493  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.978279232979PosX -0.0204200744629  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 8 Filterset 25 PosZ -0.978195309639PosX -0.020660161972  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.978268742561PosX -0.0207951068878  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.978516459465PosX -0.0209504365921  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.978674769402PosX -0.0209074020386  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.978947520256PosX -0.0211708545685  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.979198336601PosX -0.0212880373001  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.97946703434PosX -0.0213189125061  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.979789853096PosX -0.021319270134  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.979923129082PosX -0.0214750766754  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.980275988579PosX -0.0216685533524  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.980781912804PosX -0.0216362476349  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.981050848961PosX -0.021711230278  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.981257081032PosX -0.0217307806015  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.981673121452PosX -0.021592259407  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.982001423836PosX -0.0215740203857  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.982339024544PosX -0.0214499235153  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.982638716698PosX -0.0212653875351  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.983082413673PosX -0.0209497213364  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.983437895775PosX -0.0205836296082  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.983937144279PosX -0.0200747251511  AngleOffSet 0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.984403014183PosX -0.0195655822754  AngleOffSet 0
